SECUCODE,SECURITY_CODE,ORG_CODE,END_DATE,HOLDER_NAME,HOLD_NUM,FREE_HOLDNUM_RATIO,HOLD_NUM_CHANGE,CHANGE_RATIO,IS_HOLDORG,HOLDER_RANK,SECURITY_NAME_ABBR,HOLDER_CODE,SECURITY_TYPE_CODE,HOLDER_STATE,HOLDER_MARKET_CAP,HOLD_RATIO,HOLD_CHANGE,HOLD_RATIO_CHANGE,HOLDER_TYPE,SHARES_TYPE,UPDATE_DATE,REPORT_DATE_NAME,HOLDER_NEW,FREE_RATIO_QOQ,HOLDER_STATEE,IS_REPORT,HOLDER_CODE_OLD,HOLDER_NEWTYPE,HOLDNUM_CHANGE_NAME,IS_MAX_REPORTDATE,COOPERATION_HOLDER_MARK,MXID,LISTING_STATE,XZCHANGE,NEW_CHANGE_RATIO,HOLDER_STATE_NEW,HOLD_ORG_CODE_SOURCE,HOLD_CHANGE_RATIOTB,HOLD_NUM_ABBR
688008.SH,688008,10000012145,2026-03-31 00:00:00,香港中央结算有限公司,146393531,11.977870110019,-5019007,-3.31478956,1,1,澜起科技,10671586,058001001,,18340181563.68,11.9779,-5019007,-1.2294,其它,A股,2026-04-28 00:00:00,2026一季报,10671586,-9.30904309,减仓,1,80637337,其他,减少,1,10671586,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-5019007.0,-3.31478956,减仓,08a32aee-be17-11e6-b97b-00163e014a2c,4.3187,香港中央结算有限公司
688008.SH,688008,10000012145,2026-03-31 00:00:00,HKSCCNOMINEES LIMITED,75772700,6.199697160699,新进,,1,2,澜起科技,10015776,058001001,新进,9492803856.0,6.1997,新进,,其它,H股,2026-04-28 00:00:00,2026一季报,10015776,新进,新进,1,80010104,其他,新进,1,10015776,425042f96d10b5d1c6b56f8a7bdcb9eb,0,,新进,新进,,,HKSCCNOMINEES LIMITED
688008.SH,688008,10000012145,2026-03-31 00:00:00,"WLT Partners, L.P.",45012524,3.682909771444,不变,,1,3,澜起科技,10000039659,058001001,,5639169006.72,3.6829,不变,-0.2434,其它,A股,2026-04-28 00:00:00,2026一季报,10000039659,-6.19976262,,1,81018834,其他,不变,1,10000039659,425042f96d10b5d1c6b56f8a7bdcb9eb,0,0.0,不变,不变,,-0.249,"WLT Partners, L.P."
688008.SH,688008,10000012145,2026-03-31 00:00:00,中国电子投资控股有限公司,41971105,3.434061878485,-6074830,-12.64379598,1,4,澜起科技,10408302,058001001,,5258140034.4,3.4341,-6074830,-0.7568,投资公司,A股,2026-04-28 00:00:00,2026一季报,10408302,-18.05967326,减仓,1,80380251,其他,减少,1,10408302,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-6074830.0,-12.64379598,减仓,1a541909-0224-4c56-b2aa-5ecc7ef8169a,-1.9338,中国电子投资控股有限公司
688008.SH,688008,10000012145,2026-03-31 00:00:00,上海融迎企业管理合伙企业(有限合伙),37905987,3.101455273171,不变,,1,5,澜起科技,10000013863,058001001,,4748862051.36,3.1015,不变,-0.2049,其它,A股,2026-04-28 00:00:00,2026一季报,10000013863,-6.19976262,,1,80993038,其他,不变,1,10000013863,425042f96d10b5d1c6b56f8a7bdcb9eb,0,0.0,不变,不变,bdd50a5e-8077-4cb1-a407-5e003241e194,-1.7577,上海融迎企业管理合伙企业(有限合伙)
688008.SH,688008,10000012145,2026-03-31 00:00:00,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,35443554,2.899979822533,-1795233,-4.82086863,1,6,澜起科技,588000,058001001,,4440368445.12,2.9,-1795233,-0.3482,证券投资基金,A股,2026-04-28 00:00:00,2026一季报,588000,-10.72174883,减仓,1,588000,基金,减少,1,588000,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-1795233.0,-4.82086863,减仓,,-1.7736,华夏上证科创板50成份ETF
688008.SH,688008,10000012145,2026-03-31 00:00:00,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,24028972,1.966042512447,-1997070,-7.67335271,1,7,澜起科技,588200,058001001,,3010349612.16,1.966,-1997070,-0.3042,证券投资基金,A股,2026-04-28 00:00:00,2026一季报,588200,-13.39738568,减仓,1,588200,基金,减少,1,588200,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-1997070.0,-7.67335271,减仓,,-0.1872,嘉实上证科创板芯片ETF
688008.SH,688008,10000012145,2026-03-31 00:00:00,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,19316984,1.580509218466,-15323975,-44.23657844,1,8,澜起科技,588080,058001001,,2420031755.52,1.5805,-15323975,-1.4411,证券投资基金,A股,2026-04-28 00:00:00,2026一季报,588080,-47.6937782,减仓,1,588080,基金,减少,1,588080,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-15323975.0,-44.23657844,减仓,,-2.2006,易方达上证科创板50ETF
688008.SH,688008,10000012145,2026-03-31 00:00:00,中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金,13327187,1.090426016283,-425488,-3.09385629,1,9,澜起科技,159995,058001001,,1669629987.36,1.0904,-425488,-0.1092,证券投资基金,A股,2026-04-28 00:00:00,2026一季报,159995,-9.10180716,减仓,1,159995,基金,减少,1,159995,425042f96d10b5d1c6b56f8a7bdcb9eb,0,-425488.0,-3.09385629,减仓,,-0.4242,华夏国证半导体芯片ETF
688008.SH,688008,10000012145,2026-03-31 00:00:00,中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金,10149482,0.830427248045,新进,,1,10,澜起科技,159819,058001001,新进,1271527104.96,0.8304,新进,,证券投资基金,A股,2026-04-28 00:00:00,2026一季报,159819,新进,新进,1,159819,基金,新进,1,159819,425042f96d10b5d1c6b56f8a7bdcb9eb,0,,新进,新进,,,易方达中证人工智能主题ETF
688008.SH,688008,10000012145,2025-12-31 00:00:00,香港中央结算有限公司,151412538,13.207347808731,6429726,4.43481949,1,1,澜起科技,10671586,058001001,加仓,17836396976.4,13.2073,6429726,0.5467,其它,A股,2026-03-31 00:00:00,2025年报,10671586,4.31865474,加仓,1,80637337,其他,增加,0,10671586,7b08115d0e7093dacf75f8fc127e0b7e,0,6429726.0,4.43481949,加仓,08a32aee-be17-11e6-b97b-00163e014a2c,6.8396,香港中央结算有限公司
688008.SH,688008,10000012145,2025-12-31 00:00:00,中国电子投资控股有限公司,48045935,4.190930174756,-9848362,-17.01093633,1,2,澜起科技,10408302,058001001,,5659811143.0,4.1909,-9848362,-0.8647,投资公司,A股,2026-03-31 00:00:00,2025年报,10408302,-17.10324657,减仓,1,80380251,其他,减少,0,10408302,7b08115d0e7093dacf75f8fc127e0b7e,0,-9848362.0,-17.01093633,减仓,1a541909-0224-4c56-b2aa-5ecc7ef8169a,-1.5013,中国电子投资控股有限公司
688008.SH,688008,10000012145,2025-12-31 00:00:00,"WLT Partners, L.P.",45012524,3.926333103384,不变,,1,3,澜起科技,10000039659,058001001,,5302475327.2,3.9263,不变,-0.0044,其它,A股,2026-03-31 00:00:00,2025年报,10000039659,-0.11123181,,1,81018834,其他,不变,0,10000039659,7b08115d0e7093dacf75f8fc127e0b7e,0,0.0,不变,不变,,-0.0056,"WLT Partners, L.P."
688008.SH,688008,10000012145,2025-12-31 00:00:00,上海融迎企业管理合伙企业(有限合伙),37905987,3.306447147344,-11451451,-23.20106445,1,4,澜起科技,10000013863,058001001,,4465325268.6,3.3064,-11451451,-1.0037,其它,A股,2026-03-31 00:00:00,2025年报,10000013863,-23.2864893,减仓,1,80993038,其他,减少,0,10000013863,7b08115d0e7093dacf75f8fc127e0b7e,0,-11451451.0,-23.20106445,减仓,bdd50a5e-8077-4cb1-a407-5e003241e194,-2.0051,上海融迎企业管理合伙企业(有限合伙)
688008.SH,688008,10000012145,2025-12-31 00:00:00,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,37238787,3.248248912413,-977919,-2.55887831,1,5,澜起科技,588000,058001001,,4386729108.6,3.2482,-977919,-0.0891,证券投资基金,A股,2026-03-31 00:00:00,2025年报,588000,-2.66726383,减仓,1,588000,基金,减少,0,588000,7b08115d0e7093dacf75f8fc127e0b7e,0,-977919.0,-2.55887831,减仓,,-1.4292,华夏上证科创板50成份ETF
688008.SH,688008,10000012145,2025-12-31 00:00:00,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,34640959,3.021646687812,-4474051,-11.4381947,1,6,澜起科技,588080,058001001,,4080704970.2,3.0216,-4474051,-0.3941,证券投资基金,A股,2026-03-31 00:00:00,2025年报,588080,-11.5367036,减仓,1,588080,基金,减少,0,588080,7b08115d0e7093dacf75f8fc127e0b7e,0,-4474051.0,-11.4381947,减仓,,-1.1555,易方达上证科创板50ETF
688008.SH,688008,10000012145,2025-12-31 00:00:00,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,26026042,2.270188409223,30217,0.1162379,1,7,澜起科技,588200,058001001,加仓,3065867747.6,2.2702,30217,0.0001,证券投资基金,A股,2026-03-31 00:00:00,2025年报,588200,0.00487679,加仓,1,588200,基金,增加,0,588200,7b08115d0e7093dacf75f8fc127e0b7e,0,30217.0,0.1162379,加仓,,0.1216,嘉实上证科创板芯片ETF
688008.SH,688008,10000012145,2025-12-31 00:00:00,中国工商银行-上证50交易型开放式指数证券投资基金,21212320,1.850299134871,-666293,-3.04540786,1,8,澜起科技,510050,058001001,,2498811296.0,1.8503,-666293,-0.0602,证券投资基金,A股,2026-03-31 00:00:00,2025年报,510050,-3.15325221,减仓,1,510050,基金,减少,0,510050,7b08115d0e7093dacf75f8fc127e0b7e,0,-666293.0,-3.04540786,减仓,,,华夏上证50ETF
