SECUCODE,SECURITY_CODE,ORG_CODE,END_DATE,HOLDER_NAME,HOLD_NUM,FREE_HOLDNUM_RATIO,HOLD_NUM_CHANGE,CHANGE_RATIO,IS_HOLDORG,HOLDER_RANK,SECURITY_NAME_ABBR,HOLDER_CODE,SECURITY_TYPE_CODE,HOLDER_STATE,HOLDER_MARKET_CAP,HOLD_RATIO,HOLD_CHANGE,HOLD_RATIO_CHANGE,HOLDER_TYPE,SHARES_TYPE,UPDATE_DATE,REPORT_DATE_NAME,HOLDER_NEW,FREE_RATIO_QOQ,HOLDER_STATEE,IS_REPORT,HOLDER_CODE_OLD,HOLDER_NEWTYPE,HOLDNUM_CHANGE_NAME,IS_MAX_REPORTDATE,COOPERATION_HOLDER_MARK,MXID,LISTING_STATE,XZCHANGE,NEW_CHANGE_RATIO,HOLDER_STATE_NEW,HOLD_ORG_CODE_SOURCE,HOLD_CHANGE_RATIOTB,HOLD_NUM_ABBR
688195.SH,688195,10000087273,2026-03-31 00:00:00,余洪瑞,23660000,18.291457286432,不变,,0,1,腾景科技,,058001001,,6400976400.0,18.2915,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,余洪瑞,不变,,1,,个人,不变,1,余洪瑞,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,余洪瑞
688195.SH,688195,10000087273,2026-03-31 00:00:00,王启平,11900000,9.19984538075,不变,,0,2,腾景科技,,058001001,,3219426000.0,9.1998,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,王启平,不变,,1,,个人,不变,1,王启平,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,王启平
688195.SH,688195,10000087273,2026-03-31 00:00:00,盐城光元投资合伙企业(有限合伙),7742635,5.98580208736,不变,,1,3,腾景科技,10000090907,058001001,,2094692472.9,5.9858,不变,0.0,投资公司,A股,2026-04-25 00:00:00,2026一季报,10000090907,不变,,1,81070082,其他,不变,1,10000090907,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,cd1bdd0b-ea67-475b-b8be-e84b332ae0e4,-1.5519,盐城光元投资合伙企业(有限合伙)
688195.SH,688195,10000087273,2026-03-31 00:00:00,金天兵,4900000,3.788171627368,不变,,0,4,腾景科技,,058001001,,1325646000.0,3.7882,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,金天兵,不变,,1,,个人,不变,1,金天兵,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,金天兵
688195.SH,688195,10000087273,2026-03-31 00:00:00,刘伟,3950000,3.053730189409,不变,,0,5,腾景科技,,058001001,,1068633000.0,3.0537,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,刘伟,不变,,1,,个人,不变,1,刘伟,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,刘伟
688195.SH,688195,10000087273,2026-03-31 00:00:00,平安银行股份有限公司-永赢科技智选混合型发起式证券投资基金,2198898,1.699959798995,新进,,1,6,腾景科技,022364,058001001,新进,594889864.92,1.7,新进,,证券投资基金,A股,2026-04-25 00:00:00,2026一季报,022364,新进,新进,1,022364,基金,新进,1,022364,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,,新进,新进,,,永赢科技智选混合发起A
688195.SH,688195,10000087273,2026-03-31 00:00:00,张庆,1689856,1.306421337457,不变,,0,7,腾景科技,,058001001,,457173642.24,1.3064,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,张庆,不变,,1,,个人,不变,1,张庆,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,-0.0541,张庆
688195.SH,688195,10000087273,2026-03-31 00:00:00,盐城启立投资合伙企业(有限合伙),1620365,1.252698105914,不变,,1,8,腾景科技,10000090916,058001001,,438373547.1,1.2527,不变,0.0,投资公司,A股,2026-04-25 00:00:00,2026一季报,10000090916,不变,,1,81070091,其他,不变,1,10000090916,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,73eccab7-6a3d-48c4-9ae3-94ca566314a3,-0.4481,盐城启立投资合伙企业(有限合伙)
688195.SH,688195,10000087273,2026-03-31 00:00:00,巫友琴,1509200,1.166756861229,不变,,0,9,腾景科技,,058001001,,408298968.0,1.1668,不变,0.0,个人,A股,2026-04-25 00:00:00,2026一季报,巫友琴,不变,,1,,个人,不变,1,巫友琴,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,,巫友琴
688195.SH,688195,10000087273,2026-03-31 00:00:00,林杰,1414696,1.093696173174,新进,,0,10,腾景科技,,058001001,新进,382731855.84,1.0937,新进,,个人,A股,2026-04-25 00:00:00,2026一季报,林杰,新进,新进,1,,个人,新进,1,林杰,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,,新进,新进,,-0.2981,林杰
688195.SH,688195,10000087273,2025-12-31 00:00:00,余洪瑞,23660000,18.291457286432,不变,,0,1,腾景科技,,058001001,,4011553000.0,18.2915,不变,0.0,个人,A股,2026-04-25 00:00:00,2025年报,余洪瑞,不变,,1,,个人,不变,0,余洪瑞,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,余洪瑞
688195.SH,688195,10000087273,2025-12-31 00:00:00,王启平,11900000,9.19984538075,不变,,0,2,腾景科技,,058001001,,2017645000.0,9.1998,不变,0.0,个人,A股,2026-04-25 00:00:00,2025年报,王启平,不变,,1,,个人,不变,0,王启平,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,王启平
688195.SH,688195,10000087273,2025-12-31 00:00:00,盐城光元投资合伙企业(有限合伙),7742635,5.98580208736,不变,,1,3,腾景科技,10000090907,058001001,,1312763764.25,5.9858,不变,0.0,投资公司,A股,2026-04-25 00:00:00,2025年报,10000090907,不变,,1,81070082,其他,不变,0,10000090907,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,cd1bdd0b-ea67-475b-b8be-e84b332ae0e4,-1.5519,盐城光元投资合伙企业(有限合伙)
688195.SH,688195,10000087273,2025-12-31 00:00:00,金天兵,4900000,3.788171627368,不变,,0,4,腾景科技,,058001001,,830795000.0,3.7882,不变,0.0,个人,A股,2026-04-25 00:00:00,2025年报,金天兵,不变,,1,,个人,不变,0,金天兵,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,金天兵
688195.SH,688195,10000087273,2025-12-31 00:00:00,刘伟,3950000,3.053730189409,不变,,0,5,腾景科技,,058001001,,669722500.0,3.0537,不变,0.0,个人,A股,2026-04-25 00:00:00,2025年报,刘伟,不变,,1,,个人,不变,0,刘伟,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,,0.0,刘伟
688195.SH,688195,10000087273,2025-12-31 00:00:00,福建龙耀投资有限公司,2460236,1.901999226904,不变,,1,6,腾景科技,10000092344,058001001,,417133013.8,1.902,不变,0.0,投资公司,A股,2026-04-25 00:00:00,2025年报,10000092344,不变,,1,81071519,其他,不变,0,10000092344,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,8246b857-2846-4dfc-8f85-40f24a992fe1,0.0,福建龙耀投资有限公司
688195.SH,688195,10000087273,2025-12-31 00:00:00,中国工商银行股份有限公司-财通成长优选混合型证券投资基金,1770615,1.368855817549,新进,,1,7,腾景科技,001480,058001001,新进,300207773.25,1.3689,新进,,证券投资基金,A股,2026-04-25 00:00:00,2025年报,001480,新进,新进,1,001480,基金,新进,0,001480,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,,新进,新进,,,财通成长优选混合A
688195.SH,688195,10000087273,2025-12-31 00:00:00,张庆,1689856,1.306421337457,-10000,-0.58828513,0,8,腾景科技,,058001001,,286515084.8,1.3064,-10000,-0.0078,个人,A股,2026-04-25 00:00:00,2025年报,张庆,-0.58828513,减仓,1,,个人,减少,0,张庆,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,-10000.0,-0.58828513,减仓,,-0.0541,张庆
688195.SH,688195,10000087273,2025-12-31 00:00:00,盐城启立投资合伙企业(有限合伙),1620365,1.252698105914,不变,,1,9,腾景科技,10000090916,058001001,,274732885.75,1.2527,不变,0.0,投资公司,A股,2026-04-25 00:00:00,2025年报,10000090916,不变,,1,81070091,其他,不变,0,10000090916,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,0.0,不变,不变,73eccab7-6a3d-48c4-9ae3-94ca566314a3,-0.4481,盐城启立投资合伙企业(有限合伙)
688195.SH,688195,10000087273,2025-12-31 00:00:00,巫友琴,1509200,1.166756861229,新进,,0,10,腾景科技,,058001001,新进,255884860.0,1.1668,新进,,个人,A股,2026-04-25 00:00:00,2025年报,巫友琴,新进,新进,1,,个人,新进,0,巫友琴,be8bc9a6cd5c2bde03c2f1dbb89b2408,0,,新进,新进,,,巫友琴
688195.SH,688195,10000087273,2025-09-30 00:00:00,余洪瑞,23660000,18.291457286432,不变,,0,1,腾景科技,,058001001,,2797558400.0,18.2915,不变,0.0,个人,A股,2025-10-18 00:00:00,2025三季报,余洪瑞,不变,,1,,个人,不变,0,余洪瑞,d9c2d3a6e526fcfdd1addc4edeb8ac6c,0,0.0,不变,不变,,0.0,余洪瑞
688195.SH,688195,10000087273,2025-09-30 00:00:00,王启平,11900000,9.19984538075,不变,,0,2,腾景科技,,058001001,,1407056000.0,9.1998,不变,0.0,个人,A股,2025-10-18 00:00:00,2025三季报,王启平,不变,,1,,个人,不变,0,王启平,d9c2d3a6e526fcfdd1addc4edeb8ac6c,0,0.0,不变,不变,,0.0,王启平
