SECUCODE,SECURITY_CODE,ORG_CODE,END_DATE,HOLDER_NAME,HOLD_NUM,FREE_HOLDNUM_RATIO,HOLD_NUM_CHANGE,CHANGE_RATIO,IS_HOLDORG,HOLDER_RANK,SECURITY_NAME_ABBR,HOLDER_CODE,SECURITY_TYPE_CODE,HOLDER_STATE,HOLDER_MARKET_CAP,HOLD_RATIO,HOLD_CHANGE,HOLD_RATIO_CHANGE,HOLDER_TYPE,SHARES_TYPE,UPDATE_DATE,REPORT_DATE_NAME,HOLDER_NEW,FREE_RATIO_QOQ,HOLDER_STATEE,IS_REPORT,HOLDER_CODE_OLD,HOLDER_NEWTYPE,HOLDNUM_CHANGE_NAME,IS_MAX_REPORTDATE,COOPERATION_HOLDER_MARK,MXID,LISTING_STATE,XZCHANGE,NEW_CHANGE_RATIO,HOLDER_STATE_NEW,HOLD_ORG_CODE_SOURCE,HOLD_CHANGE_RATIOTB,HOLD_NUM_ABBR
002008.SZ,002008,10007240,2026-03-31 00:00:00,大族控股集团有限公司,161773306,16.909028532435,不变,,1,1,大族激光,10049231,058001001,,9913468191.68,15.7122,不变,0.0,其它,A股,2026-04-21 00:00:00,2026一季报,10049231,不变,,1,80054500,其他,不变,1,10049231,e52e2ca7678bbea98463c6d88b896d8a,0,0.0,不变,不变,4128c1d1-7166-4005-b848-19b3573bde43,0.3373,大族控股集团有限公司
002008.SZ,002008,10007240,2026-03-31 00:00:00,香港中央结算有限公司,101938683,10.654935242566,-5940098,-5.50627097,1,2,大族激光,10671586,058001001,,6246802494.24,9.9008,-5940098,-0.5769,其它,A股,2026-04-21 00:00:00,2026一季报,10671586,-5.50627097,减仓,1,80637337,其他,减少,1,10671586,e52e2ca7678bbea98463c6d88b896d8a,0,-5940098.0,-5.50627097,减仓,08a32aee-be17-11e6-b97b-00163e014a2c,7.069,香港中央结算有限公司
002008.SZ,002008,10007240,2026-03-31 00:00:00,高云峰,24079884,2.516901308883,不变,,0,3,大族激光,,058001001,,1475615291.52,2.3388,不变,0.0,个人,A股,2026-04-21 00:00:00,2026一季报,高云峰,不变,,1,,个人,不变,1,高云峰,e52e2ca7678bbea98463c6d88b896d8a,0,0.0,不变,不变,,0.0503,高云峰
002008.SZ,002008,10007240,2026-03-31 00:00:00,兴业银行股份有限公司-华夏中证机器人交易型开放式指数证券投资基金,22617924,2.36409288848,-3164700,-12.27454583,1,4,大族激光,562500,058001001,,1386026382.72,2.1968,-3164700,-0.3073,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,562500,-12.27454583,减仓,1,562500,基金,减少,1,562500,e52e2ca7678bbea98463c6d88b896d8a,0,-3164700.0,-12.27454583,减仓,,0.7243,华夏中证机器人ETF
002008.SZ,002008,10007240,2026-03-31 00:00:00,中国工商银行股份有限公司-汇添富科技创新灵活配置混合型证券投资基金,9129000,0.95419031291,新进,,1,5,大族激光,007355,058001001,新进,559425120.0,0.8867,新进,,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,007355,新进,新进,1,007355,基金,新进,1,007355,e52e2ca7678bbea98463c6d88b896d8a,0,,新进,新进,,,汇添富科技创新混合A
002008.SZ,002008,10007240,2026-03-31 00:00:00,国泰海通证券股份有限公司-天弘中证机器人交易型开放式指数证券投资基金,8772846,0.916964034379,-2011300,-18.65052643,1,6,大族激光,159770,058001001,,537600002.88,0.8521,-2011300,-0.1953,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,159770,-18.65052643,减仓,1,159770,基金,减少,1,159770,e52e2ca7678bbea98463c6d88b896d8a,0,-2011300.0,-18.65052643,减仓,,0.2612,天弘中证机器人ETF
002008.SZ,002008,10007240,2026-03-31 00:00:00,招商银行股份有限公司-兴全合润混合型证券投资基金,8491904,0.887599138456,新进,,1,7,大族激光,163406,058001001,新进,520383877.12,0.8248,新进,,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,163406,新进,新进,1,163406,基金,新进,1,163406,e52e2ca7678bbea98463c6d88b896d8a,0,,新进,新进,,,兴全合润混合A
002008.SZ,002008,10007240,2026-03-31 00:00:00,中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF),8108314,0.84750516736,新进,,1,8,大族激光,163415,058001001,新进,496877481.92,0.7875,新进,,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,163415,新进,新进,1,163415,基金,新进,1,163415,e52e2ca7678bbea98463c6d88b896d8a,0,,新进,新进,,,兴全商业模式混合(LOF)A
002008.SZ,002008,10007240,2026-03-31 00:00:00,招商银行股份有限公司-睿远成长价值混合型证券投资基金,7896302,0.825345040663,新进,,1,9,大族激光,007119,058001001,新进,483885386.56,0.7669,新进,,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,007119,新进,新进,1,007119,基金,新进,1,007119,e52e2ca7678bbea98463c6d88b896d8a,0,,新进,新进,,,睿远成长价值混合A
002008.SZ,002008,10007240,2026-03-31 00:00:00,中国民生银行股份有限公司-汇添富数字未来混合型证券投资基金,7538427,0.787938878078,新进,,1,10,大族激光,011399,058001001,新进,461954806.56,0.7322,新进,,证券投资基金,A股,2026-04-21 00:00:00,2026一季报,011399,新进,新进,1,011399,基金,新进,1,011399,e52e2ca7678bbea98463c6d88b896d8a,0,,新进,新进,,,汇添富数字未来混合A
